# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 260         5.180       52.100      1.90        De Bilt     
# FG        : Etmaalgemiddelde windsnelheid (in 0.1 m/s) / Daily mean windspeed (in 0.1 m/s)
# TG        : Etmaalgemiddelde temperatuur (in 0.1 graden Celsius) / Daily mean temperature in (0.1 degrees Celsius)
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# UG        : Etmaalgemiddelde relatieve vochtigheid (in procenten) / Daily mean relative atmospheric humidity (in percents)
# STN,YYYYMMDD,   FG,   TG,   RH,   UG
  260,19191228,   41,   32,    0,   92
  260,19191229,   67,   78,   96,   98
  260,19191230,   77,   92,   79,   89
  260,19191231,  108,   73,   86,   83
  260,19200101,   36,   25,    4,   90
  260,19200102,   36,   10,   12,   90
  260,19200103,   31,   -7,    7,   95
  260,19200104,   57,  -19,    0,   87
  260,19200105,   72,  -12,    0,   88
  260,19200106,   51,  -17,    0,   87
  260,19200107,   46,  -10,    0,   96
  260,19200108,  118,   34,   22,   93
  260,19200109,   51,   22,   17,   86
  260,19200110,   93,   55,  126,   96
  260,19200111,  123,   84,  123,   89
  260,19200112,  108,   76,   55,   79
  260,19200113,   87,   84,    0,   78
  260,19200114,   77,   43,   67,   84
  260,19200115,   62,   36,    0,   89
  260,19200116,   67,   77,    0,   98
  260,19200117,   77,   80,    0,   89
  260,19200118,   57,   91,    6,   99
  260,19200119,   82,   72,   59,   96
  260,19200120,   51,   39,    7,   79
  260,19200121,   93,   49,   50,   81
  260,19200122,   51,   35,    0,   88
  260,19200123,   62,   36,    0,   94
  260,19200124,   62,   36,    0,   75
  260,19200125,   41,   37,    0,   85
  260,19200126,   82,   46,    3,   86
  260,19200127,   67,   57,   69,   82
  260,19200128,   57,   80,   92,   94
  260,19200129,   93,   60,   17,   74
  260,19200130,   93,   53,   56,   80
  260,19200131,   72,   61,   26,   98
  260,19200201,   77,   64,    0,   75
  260,19200202,   67,   74,    0,   83
  260,19200203,   51,   54,    0,   80
  260,19200204,   31,   50,    9,   98
  260,19200205,   36,   16,    0,   88
  260,19200206,   67,   19,    0,   68
  260,19200207,   67,   27,    0,   66
  260,19200208,   51,   36,    0,   79
  260,19200209,   57,   46,    8,   88
  260,19200210,  118,   78,  195,   92
  260,19200211,  108,   72,   47,   68
  260,19200212,   72,   46,    0,   80
  260,19200213,   87,   60,   16,   90
  260,19200214,   51,   64,   17,   91
  260,19200215,   57,   40,    2,   95
  260,19200216,   46,   72,    0,   89
  260,19200217,   57,   80,    0,   83
  260,19200218,   46,   81,    0,   80
  260,19200219,   41,   78,    0,   85
  260,19200220,   36,   72,    0,   76
  260,19200221,   67,   52,    0,   84
  260,19200222,   57,   38,    0,   75
  260,19200223,   26,   32,    0,   85
  260,19200224,   51,   46,    0,   83
  260,19200225,   36,   65,    0,   88
  260,19200226,   57,   65,   26,   91
  260,19200227,   98,   46,   49,   81
  260,19200228,   46,   39,    0,   81
  260,19200229,   57,   63,    0,   96
  260,19200301,   46,   83,    0,   74
  260,19200302,   51,   89,   21,   86
  260,19200303,   41,   40,    0,   88
  260,19200304,   46,   47,    2,   90
  260,19200305,   57,   76,    0,   87
  260,19200306,   67,  123,    3,   73
  260,19200307,   62,   67,   27,   73
  260,19200308,   51,   18,   12,   80
  260,19200309,   46,   34,    6,   72
  260,19200310,   36,   31,    0,   77
  260,19200311,   57,   31,    8,   82
  260,19200312,   62,   44,   34,   87
  260,19200313,   41,   41,    1,   84
  260,19200314,   72,   40,   18,   81
  260,19200315,   87,   70,   18,   72
  260,19200316,   51,   40,    1,   85
  260,19200317,   77,   71,    3,   94
  260,19200318,   77,   84,    0,   81
  260,19200319,   51,   60,    0,   80
  260,19200320,   41,   81,    0,   83
  260,19200321,   26,   70,    0,   94
  260,19200322,   31,   71,    0,   91
  260,19200323,   31,   70,    1,   88
  260,19200324,   36,   84,    0,   80
  260,19200325,   57,   92,    6,   90
  260,19200326,   67,  105,    2,   64
  260,19200327,   72,  100,   28,   85
  260,19200328,   77,  136,    0,   69
  260,19200329,   67,  152,    0,   60
  260,19200330,   62,  131,    0,   69
  260,19200331,   36,  105,    0,   68
  260,19200401,   36,   77,   31,   86
  260,19200402,   51,   73,   34,   85
  260,19200403,   46,   72,    0,   85
  260,19200404,   26,   74,   29,   89
  260,19200405,   36,   70,    0,   87
  260,19200406,   41,   62,    5,   95
  260,19200407,   51,   82,   11,   76
  260,19200408,   41,  101,   59,   94
  260,19200409,   51,  123,   37,   87
  260,19200410,   51,  126,    2,   77
  260,19200411,   51,   95,  173,   98
  260,19200412,   72,  104,   30,   80
  260,19200413,   51,  109,    4,   81
  260,19200414,   67,  103,    0,   69
  260,19200415,  103,  126,    7,   72
  260,19200416,   98,  115,    6,   74
  260,19200417,   46,  108,   32,   78
  260,19200418,   26,  108,   26,   95
  260,19200419,   31,  109,    0,   80
  260,19200420,   67,   93,   87,   88
  260,19200421,   77,   72,   39,   85
  260,19200422,   31,   81,    1,   79
  260,19200423,   31,   99,    0,   71
  260,19200424,   41,  104,    2,   75
  260,19200425,   57,  104,   17,   77
  260,19200426,   57,   80,   45,   84
  260,19200427,   62,   75,   97,   90
  260,19200428,   57,   68,   41,   79
  260,19200429,   57,   70,   31,   74
  260,19200430,   51,   79,   45,   71
  260,19200501,   36,  109,    2,   72
  260,19200502,   72,  154,   51,   87
  260,19200503,   72,  112,    0,   65
  260,19200504,   51,   85,    0,   76
  260,19200505,   36,   86,    0,   63
  260,19200506,   62,  105,   38,   84
  260,19200507,   62,  106,   45,   78
  260,19200508,   36,   92,    0,   76
  260,19200509,   41,   81,    8,   85
  260,19200510,   26,   83,    0,   76
  260,19200511,   51,  129,    0,   53
  260,19200512,   62,  158,  111,   80
  260,19200513,   41,  124,    1,   78
  260,19200514,   31,  108,    0,   78
  260,19200515,   46,  101,    0,   66
  260,19200516,   51,  118,    0,   61
  260,19200517,   46,  126,    5,   81
  260,19200518,   67,  123,  101,   93
  260,19200519,   67,  115,    0,   68
  260,19200520,   36,  112,   68,   81
  260,19200521,   41,  106,   30,   90
  260,19200522,   31,  123,    1,   76
  260,19200523,   46,  158,    0,   64
  260,19200524,   62,  193,    0,   60
  260,19200525,   36,  182,   66,   88
  260,19200526,   31,  173,    1,   86
  260,19200527,   31,  157,    0,   84
  260,19200528,   26,  152,    0,   85
  260,19200529,   41,  174,   62,   79
  260,19200530,   51,  149,    0,   77
  260,19200531,   51,  123,   14,   82
  260,19200601,   31,  133,    1,   88
  260,19200602,   41,  145,    0,   90
  260,19200603,   57,  125,    1,   90
  260,19200604,   72,   99,    9,   80
  260,19200605,   62,   99,    3,   82
  260,19200606,   51,   94,   19,   74
  260,19200607,   51,   97,    1,   70
  260,19200608,   36,  102,    0,   64
  260,19200609,   51,  118,    0,   69
  260,19200610,   46,  134,    0,   63
  260,19200611,   26,  172,    0,   62
  260,19200612,   51,  192,    0,   56
  260,19200613,   62,  189,    0,   47
  260,19200614,   62,  186,    0,   44
  260,19200615,   51,  180,    0,   44
  260,19200616,   51,  192,    0,   40
  260,19200617,   46,  192,    0,   41
  260,19200618,   36,  193,    0,   45
  260,19200619,   26,  171,    0,   74
  260,19200620,   31,  181,    0,   66
  260,19200621,   41,  156,  103,   79
  260,19200622,   31,  161,    0,   69
  260,19200623,   41,  147,    0,   82
  260,19200624,   36,  137,    0,   70
  260,19200625,   36,  152,   13,   66
  260,19200626,   36,  164,    0,   78
  260,19200627,   31,  171,    2,   69
  260,19200628,   51,  168,   55,   80
  260,19200629,   36,  186,   11,   77
  260,19200630,   41,  165,   43,   71
  260,19200701,   36,  155,    5,   78
  260,19200702,   46,  180,   11,   73
  260,19200703,   21,  169,  108,   85
  260,19200704,   21,  157,   76,   93
  260,19200705,   46,  145,   61,   82
  260,19200706,   82,  142,   61,   80
  260,19200707,   51,  172,    9,   84
  260,19200708,   57,  163,    0,   77
  260,19200709,   46,  145,    0,   74
  260,19200710,   41,  152,    0,   74
  260,19200711,   31,  172,    0,   81
  260,19200712,   41,  188,  112,   74
  260,19200713,   51,  162,    0,   74
  260,19200714,   36,  154,    0,   72
  260,19200715,   41,  166,    0,   72
  260,19200716,   36,  171,    0,   79
  260,19200717,   57,  196,    9,   74
  260,19200718,   31,  158,  123,   92
  260,19200719,   41,  152,    6,   70
  260,19200720,   51,  164,    0,   69
  260,19200721,   26,  179,    1,   90
  260,19200722,   46,  175,   14,   82
  260,19200723,   67,  159,    3,   76
  260,19200724,   67,  142,   77,   87
  260,19200725,   31,  139,    0,   75
  260,19200726,   72,  141,   37,   81
  260,19200727,   36,  132,    1,   79
  260,19200728,   41,  129,    1,   76
  260,19200729,   51,  140,   29,   82
  260,19200730,   46,  144,  244,   99
  260,19200731,   21,  169,    0,   78
  260,19200801,   51,  154,    1,   84
  260,19200802,   46,  152,    0,   76
  260,19200803,   41,  152,   54,   87
  260,19200804,   46,  144,    0,   78
  260,19200805,   67,  151,   11,   88
  260,19200806,   72,  138,   83,   90
  260,19200807,   31,  135,    4,   84
  260,19200808,   36,  152,    0,   72
  260,19200809,   41,  156,   45,   79
  260,19200810,   51,  145,   61,   91
  260,19200811,   46,  151,    0,   82
  260,19200812,   31,  145,    0,   82
  260,19200813,   41,  147,    0,   76
  260,19200814,   36,  153,    0,   77
  260,19200815,   26,  146,    0,   85
  260,19200816,   31,  144,    0,   84
  260,19200817,   31,  157,    0,   81
  260,19200818,   41,  155,    2,   81
  260,19200819,   36,  124,  159,   99
  260,19200820,   51,  116,   71,   82
  260,19200821,   62,  109,  154,   92
  260,19200822,   72,  121,  318,   91
  260,19200823,   57,  122,  170,   98
  260,19200824,   41,  129,    2,   90
  260,19200825,   46,  132,    1,   84
  260,19200826,   41,  125,    1,   86
  260,19200827,   46,  134,    0,   77
  260,19200828,   57,  133,    1,   86
  260,19200829,   51,  142,    0,   81
  260,19200830,   46,  122,    4,   86
  260,19200831,   57,  140,   11,   96
  260,19200901,   41,  137,   50,   94
  260,19200902,   41,  134,    1,   86
  260,19200903,   26,  126,    7,   97
  260,19200904,   46,  143,   32,   94
  260,19200905,   46,  125,   12,   82
