# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 324         4.006       51.596      0.00        Stavenisse  
# FG        : Etmaalgemiddelde windsnelheid (in 0.1 m/s) / Daily mean windspeed (in 0.1 m/s)
# TX        : Maximum temperatuur (in 0.1 graden Celsius) / Maximum temperature (in 0.1 degrees Celsius)
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# UG        : Etmaalgemiddelde relatieve vochtigheid (in procenten) / Daily mean relative atmospheric humidity (in percents)
# STN,YYYYMMDD,   FG,   TX,   RH,   UG
  324,19981128,   53,     ,     ,     
  324,19981129,   60,     ,     ,     
  324,19981130,   78,     ,     ,     
  324,19981201,   72,     ,     ,     
  324,19981202,   57,     ,     ,     
  324,19981203,   28,     ,     ,     
  324,19981204,   54,     ,     ,     
  324,19981205,   89,     ,     ,     
  324,19981206,   63,     ,     ,     
  324,19981207,   35,     ,     ,     
  324,19981208,   49,     ,     ,     
  324,19981209,   39,     ,     ,     
  324,19981210,   38,     ,     ,     
  324,19981211,   48,     ,     ,     
  324,19981212,   68,     ,     ,     
  324,19981213,   97,     ,     ,     
  324,19981214,   69,     ,     ,     
  324,19981215,   65,     ,     ,     
  324,19981216,   52,     ,     ,     
  324,19981217,   46,     ,     ,     
  324,19981218,   68,     ,     ,     
  324,19981219,   99,     ,     ,     
  324,19981220,   42,     ,     ,     
  324,19981221,   46,     ,     ,     
  324,19981222,   48,     ,     ,     
  324,19981223,   66,     ,     ,     
  324,19981224,   59,     ,     ,     
  324,19981225,   99,     ,     ,     
  324,19981226,  103,     ,     ,     
  324,19981227,   92,     ,     ,     
  324,19981228,   65,     ,     ,     
  324,19981229,   58,     ,     ,     
  324,19981230,   62,     ,     ,     
  324,19981231,   62,     ,     ,     
  324,19990101,   48,     ,     ,     
  324,19990102,   75,     ,     ,     
  324,19990103,   90,     ,     ,     
  324,19990104,   80,     ,     ,     
  324,19990105,   64,     ,     ,     
  324,19990106,   72,     ,     ,     
  324,19990107,   64,     ,     ,     
  324,19990108,   83,     ,     ,     
  324,19990109,   47,     ,     ,     
  324,19990110,   63,     ,     ,     
  324,19990111,   59,     ,     ,     
  324,19990112,   79,     ,     ,     
  324,19990113,   92,     ,     ,     
  324,19990114,  103,     ,     ,     
  324,19990115,  109,     ,     ,     
  324,19990116,   95,     ,     ,     
  324,19990117,   53,     ,     ,     
  324,19990118,   71,     ,     ,     
  324,19990119,  103,     ,     ,     
  324,19990120,   75,     ,     ,     
  324,19990121,   24,     ,     ,     
  324,19990122,   26,     ,     ,     
  324,19990123,   43,     ,     ,     
  324,19990124,   64,     ,     ,     
  324,19990125,  106,     ,     ,     
  324,19990126,   80,     ,     ,     
  324,19990127,   84,     ,     ,     
  324,19990128,   79,     ,     ,     
  324,19990129,   45,     ,     ,     
  324,19990130,   15,     ,     ,     
  324,19990131,   22,     ,     ,     
  324,19990201,   44,     ,     ,     
  324,19990202,   43,     ,     ,     
  324,19990203,   63,     ,     ,     
  324,19990204,   99,     ,     ,     
  324,19990205,  121,     ,     ,     
  324,19990206,   89,     ,     ,     
  324,19990207,  109,     ,     ,     
  324,19990208,   64,     ,     ,     
  324,19990209,   38,     ,     ,     
  324,19990210,   64,     ,     ,     
  324,19990211,   33,     ,     ,     
  324,19990212,   25,     ,     ,     
  324,19990213,   30,     ,     ,     
  324,19990214,   37,     ,     ,     
  324,19990215,   53,     ,     ,     
  324,19990216,  110,     ,     ,     
  324,19990217,  103,     ,     ,     
  324,19990218,   30,     ,     ,     
  324,19990219,   76,     ,     ,     
  324,19990220,   50,     ,     ,     
  324,19990221,   95,     ,     ,     
  324,19990222,  150,     ,     ,     
  324,19990223,  106,     ,     ,     
  324,19990224,   30,     ,     ,     
  324,19990225,   46,     ,     ,     
  324,19990226,   66,     ,     ,     
  324,19990227,   63,     ,     ,     
  324,19990228,   84,     ,     ,     
  324,19990301,  114,     ,     ,     
  324,19990302,   93,     ,     ,     
  324,19990303,   89,     ,     ,     
  324,19990304,   48,     ,     ,     
  324,19990305,   43,     ,     ,     
